IBINS#                                  IBADD@IN                                IBWPHR                                  IBZIP6 IBZIP4 IBSTE@ IBCITY               IBADD1                         IBLABL IBPAYID IBCNTC                    IBDEL@ IBDTSTS                 IBMSID       IBDTMSID                IBDTMT                  IBTMNT                  IBUSER     IBDTES                  IBTESE                  IBUSRC     IBZPGM     INNAMB
--------------------------------------- --------------------------------------- --------------------------------------- ------ ------ ------ -------------------- ------------------------------ ------ ------- ------------------------- ------ ----------------------- ------------ ----------------------- ----------------------- ----------------------- ---------- ----------------------- ----------------------- ---------- ---------- ------------------------------
238                                     614177                                  8008269781                              45250         OH     Cincinnati           PO Box 145804                  N      33108                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2017-03-30 00:00:00.000 1900-01-01 09:16:48.000 MCARMONA   2007-01-29 00:00:00.000 1900-01-01 12:05:17.000 BAHBATT    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     667417                                  8009504867                              48333         MI     Farmington Hill      PO Box 2720                    N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 16:40:29.000 KIMKTAR    2007-05-10 00:00:00.000 1900-01-01 16:40:03.000 BAHBATT    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     949885                                  8002984694                              81002         CO     Pueblo               PO Box 799                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 12:19:02.000 KIMKTAR    2008-07-17 00:00:00.000 1900-01-01 12:18:42.000 KIMKTAR    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     975346                                  8002368672                              54650         WI     Onalaska             2700 Midwest Dr                N      79480                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:17:54.000 KIMKTAR    2008-08-15 00:00:00.000 1900-01-01 15:55:10.000 KIMKTAR    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     979023                                  8008269781                              84130         UT     Salt Lake City       PO Box 30541 (Fiserv-Wausau)   N      39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2011-02-08 00:00:00.000 1900-01-01 16:08:52.000 RBOOKMAN   2008-08-20 00:00:00.000 1900-01-01 14:11:48.000 ACHAVEZ    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1025367                                 8772331800                              84130         UT     Salt Lake City       PO Box 30533                   N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2011-02-07 00:00:00.000 1900-01-01 16:12:01.000 KIMKTAR    2008-10-15 00:00:00.000 1900-01-01 16:11:43.000 KIMKTAR    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1042739                                 8668684250                              81002         CO     Pueblo               PO Box 450                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 08:11:17.000 KIMKTAR    2008-11-05 00:00:00.000 1900-01-01 08:10:58.000 ACHAVEZ    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1050544                                 8003677125                              84130         UT     Salt Lake City       PO Box 90781                   N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:17:26.000 KIMKTAR    2008-11-13 00:00:00.000 1900-01-01 09:17:10.000 KIMKTAR    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1054507                                 8009504867                              46895         IN     Fort Wayne           PO Box 5548                    N      35162                                    1940-01-01 00:00:00.000 T575086      2016-03-29 00:00:00.000 2016-03-29 00:00:00.000 1900-01-01 15:17:29.000 JDALE      2008-11-17 00:00:00.000 1900-01-01 16:07:35.000 KIMKTAR    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     1083824                                 8668682375                              78269         TX     San Antonio          PO Box 690450                  N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 07:42:29.000 KIMKTAR    2008-12-29 00:00:00.000 1900-01-01 07:42:13.000 ACHAVEZ    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1093363                                 8005377021                              84130         UT     Salt Lake City       PO Box 30532                   N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 08:48:33.000 KIMKTAR    2009-01-07 00:00:00.000 1900-01-01 08:48:18.000 KIMKTAR    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1094696                                 8002368672                              54650         WI     Onalaska             PO Box 266                     N      79480                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2017-03-30 00:00:00.000 1900-01-01 09:18:01.000 MCARMONA   2009-01-08 00:00:00.000 1900-01-01 08:24:35.000 KIMKTAR    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1149817                                 8002180792                              54402         WI     Wausau               PO Box 8014                    N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 11:22:02.000 KIMKTAR    2009-02-26 00:00:00.000 1900-01-01 11:21:22.000 ACHAVEZ    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1150637                                 8008484623                              84130         UT     Salt Lake City       PO Box 30548                          06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2010-05-24 00:00:00.000 1900-01-01 17:01:16.000 RBOOKMAN   2009-02-26 00:00:00.000 1900-01-01 17:00:52.000 CCLUETT    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1217562                                 8772331800                              54402         WI     Wausau               PO Box 8092                    N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 08:40:33.000 KIMKTAR    2009-04-29 00:00:00.000 1900-01-01 08:40:18.000 KIMKTAR    ADRMASTRG  UNITED MEDICAL RESOURCES (UMR)
238                                     1320236                                 8004468182                              84130         UT     Salt Lake City       PO Box 30530                   N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-08-05 00:00:00.000 1900-01-01 13:28:52.000 CCLUETT    2009-08-05 00:00:00.000 1900-01-01 13:28:39.000 CCLUETT    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     1333449                                 8889777716                              54650         WI     Onalaska             PO Box 826                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-08-17 00:00:00.000 1900-01-01 16:31:30.000 CCLUETT    2009-08-17 00:00:00.000 1900-01-01 16:31:16.000 CCLUETT    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     1359621                                 8002368672                              48332         MI     Farmington           PO Box 679                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-09-10 00:00:00.000 1900-01-01 12:48:25.000 AGARLAND   2009-09-10 00:00:00.000 1900-01-01 12:47:13.000 AGARLAND   INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     1482555                                 8006546208                              84130         UT     Salt Lake City       PO Box 30781                   N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-12-24 00:00:00.000 1900-01-01 09:09:56.000 AERWIN     2009-12-24 00:00:00.000 1900-01-01 09:09:13.000 AERWIN     INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     1575986                                 8668689461                              52733         IA     Clinton              PO Box 2838                    N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2010-03-02 00:00:00.000 1900-01-01 16:29:04.000 KIMKTAR    2010-03-02 00:00:00.000 1900-01-01 16:28:28.000 KIMKTAR    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     1587746                                 0                                       45250         OH     Cincinnati           PO BOX 145801                  N      33108                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2010-05-25 00:00:00.000 1900-01-01 14:58:50.000 KIMKTAR    2010-03-10 00:00:00.000 1900-01-01 14:40:17.000 KIMKTAR    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     1874259                                 8002362515                              54115         WI     De Pere              PO Box 6090                    N      79480                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2010-10-18 00:00:00.000 1900-01-01 15:48:30.000 KIMKTAR    2010-10-18 00:00:00.000 1900-01-01 15:48:07.000 KIMKTAR    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     2124745                                 8668688207                              52733         IA     Clinton              PO Box 2876                    N      74223                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2011-04-01 00:00:00.000 1900-01-01 12:59:26.000 KIMKTAR    2011-04-01 00:00:00.000 1900-01-01 12:58:47.000 KIMKTAR    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     2527175                                 8008269781                              84130         UT     Salt Lake City       PO Box 30541                   N      39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2012-01-23 00:00:00.000 1900-01-01 12:24:16.000 RBOOKMAN   2011-12-20 00:00:00.000 1900-01-01 11:49:10.000 KJAGDEO    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     2924050                                 8772331800                              84130         UT     Salt Lake City       PO Box 30531                   N      39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2012-07-25 00:00:00.000 1900-01-01 11:47:15.000 KVANCAMP   2012-07-25 00:00:00.000 1900-01-01 11:46:36.000 KVANCAMP   INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     4026531                                 8884389135                              54402         WI     Wausau               PO Box 8095                           39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2014-02-12 00:00:00.000 1900-01-01 14:13:17.000 MCARMONA   2014-02-12 00:00:00.000 1900-01-01 14:12:42.000 MCARMONA   INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     5344570                                 8772331800                              84130         UT     Salt Lake City       PO Box 30515                          39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2015-05-13 00:00:00.000 1900-01-01 13:33:22.000 LORIGUI    2015-05-13 00:00:00.000 1900-01-01 13:32:52.000 LORIGUI    INSADR     UNITED MEDICAL RESOURCES (UMR)
238                                     9816609                                 8003588399                              13217         NY     Syracuse             PO Box 6329                           06126                                    1940-01-01 00:00:00.000 1955754      2019-01-02 00:00:00.000 2019-01-02 00:00:00.000 1900-01-01 09:43:08.000 JDALE      2018-03-14 00:00:00.000 1900-01-01 09:42:06.000 LORIGUI    INSADR     UNITED MEDICAL RESOURCES (UMR)
239                                     515                                     8002370575                              27420         NC     Greensboro           PO BOX 26053                   N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:31:30.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZUNITED PARCEL SERVICE        
240                                     516                                     4549577                                 13211         NY     Syracuse             PO BOX 36                      N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2010-07-07 00:00:00.000 1900-01-01 09:33:12.000 JIMNPAV    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  INACTIVE UNITED STATES MA     
241                                     517                                     8003424206                              12205         NY     Albany               159 WOLF RD                    N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:33:20.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZUNITED UNIV PROFESSIONS      
242                                     518                                     8004875553                              04104         ME     Portland             PO BOX 9500                    N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:33:40.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZUNUM KEY CORP                
243                                     519                                     0                                       04104         ME     Portland             PO BOX 9500                    N      06126   DENTAL BENEFITS                  1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:35:07.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZUNUM LIFE INS CO OF AMER     
244                                     520                                     4619970                                 13090         NY     Liverpool            7521 MORGAN RD                 N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:35:16.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  INACTIVE UNY DAIRY EMPLOYEE   
245                                     521                                     3154221533                              12301         NY     Schenectady          PO Box 763                     N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:35:26.000 KIMKTAR    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  UPSTATE ADMINISTRATIVE(MVP)   
245                                     102099                                  8005440328                              14604         NY     Rochester            PO Box 41967                   N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:35:22.000 KIMKTAR    1999-11-30 00:00:00.000 1900-01-01 11:34:29.000 KERLNOD    ADRMASTRG  UPSTATE ADMINISTRATIVE(MVP)   
245                                     351421                                  8004805640                              12301         NY     Schenectady          PO Box 763                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 13:29:06.000 KIMKTAR    2004-05-28 00:00:00.000 1900-01-01 13:28:46.000 JENNEDW    ADRMASTRG  UPSTATE ADMINISTRATIVE(MVP)   
245                                     354306                                  8007888771                              12301         NY     Schenectady          PO Box 763                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 14:24:41.000 KIMKTAR    2004-06-15 00:00:00.000 1900-01-01 14:24:20.000 JENNEDW    ADRMASTRG  UPSTATE ADMINISTRATIVE(MVP)   
245                                     399560                                  3154221533                              12309         NY     Schenectady          PO Box 763                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2007-09-19 00:00:00.000 1900-01-01 10:55:28.000 BECKSCH    2005-01-20 00:00:00.000 1900-01-01 10:54:48.000 ELIMURB    ADRMASTRG  UPSTATE ADMINISTRATIVE(MVP)   
246                                     522                                     0                                       13220         NY     Syracuse             PO BOX 3189                    N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:35:52.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  UPSTATE DENTAL HEALTH SR      
247                                     523                                     3157355038                              13501         NY     Utica                5 RUTGER PARK                  N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:36:01.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZUPSTATE EMP BENEFIT FUND     
248                                     524                                     0                                       13090         NY     Liverpool            7521 MORGAN RD.OFFICE PK       N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:36:13.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  UPSTATE NY DAIRY EMPLOY.      
249                                     720                                     8003467692                              07754         NJ     Neptune              PO Box 1581                    N      13545                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 15:07:41.000 KIMKTAR    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  US LIFE INS CO                
249                                     78064                                   8002790776                              11530         NY     Garden City          229 7th St                     N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 16:44:31.000 BECKSCH    1999-06-15 00:00:00.000 1900-01-01 11:32:44.000 KATMRET    INSADR     US LIFE INS CO                
249                                     123611                                  8002213480                              07754         NJ     Neptune              PO Box 1581                    N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 15:07:10.000 KIMKTAR    2000-04-26 00:00:00.000 1900-01-01 14:59:48.000 TERLBAL    ADRMASTRG  US LIFE INS CO                
249                                     126012                                  8003467692                              07754         NJ     Neptune              PO Box 1581                    N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 15:07:24.000 KIMKTAR    2000-05-12 00:00:00.000 1900-01-01 08:53:21.000 TERLBAL    ADRMASTRG  US LIFE INS CO                
249                                     177535                                  0                                       79908         TX     El Paso              PO Box 981102                  N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 16:44:54.000 KIMKTAR    2001-05-10 00:00:00.000 1900-01-01 10:36:46.000 DANMWAT    ADRMASTRG  US LIFE INS CO                
249                                     196419                                  0                                       11553         NY     Uniondale            60 CHARLES LINDBERG BLVD       N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 16:44:35.000 BECKSCH    2001-09-21 00:00:00.000 1900-01-01 12:35:07.000 DANMWAT    INSADR     US LIFE INS CO                
249                                     197805                                  8002385536                              06721         CT     Waterbury            PO Box 1471 (Voluntary Benefit N      06126   NO ECS                           1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2011-03-21 00:00:00.000 1900-01-01 13:55:36.000 RBOOKMAN   2001-10-02 00:00:00.000 1900-01-01 10:51:02.000 DANMWAT    INSADR     US LIFE INS CO                
249                                     204388                                  0                                       19612         PA     Reading              P.O. BOX 15236                 N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 16:44:48.000 BECKSCH    2001-11-15 00:00:00.000 1900-01-01 08:31:13.000 DANMWAT    INSADR     US LIFE INS CO                
249                                     219318                                  8002213480                              07754         NJ     Neptune              PO Box 1581                    N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 15:07:29.000 KIMKTAR    2002-03-04 00:00:00.000 1900-01-01 16:15:03.000 TERLBAL    ADRMASTRG  US LIFE INS CO                
249                                     293032                                  8774015730                              32247         FL     Jacksonville         PO Box 48098                   N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 16:44:13.000 KIMKTAR    2003-07-09 00:00:00.000 1900-01-01 08:36:35.000 BETHANN    ADRMASTRG  US LIFE INS CO                
249                                     551372                                  8008078591                              12110         NY     Latham               PO Box 868                     N      13545                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 14:04:16.000 KIMKTAR    2006-08-01 00:00:00.000 1900-01-01 09:43:22.000 BAHBATT    ADRMASTRG  US LIFE INS CO                
249                                     1703650                                 8009221245                              43216         OH     Columbus             PO Box 2348                    N      06126   DOESNT HAVE A PAYOR ID           1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2010-06-10 00:00:00.000 1900-01-01 11:16:42.000 KIMKTAR    2010-06-10 00:00:00.000 1900-01-01 11:14:33.000 KIMKTAR    INSADR     US LIFE INS CO                
249                                     1733321                                 8007973888                              97232         OR     Portland             1919 NE Pacific St STE 100     N      93092                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2016-06-24 00:00:00.000 1900-01-01 09:06:33.000 JDALE      2010-07-06 00:00:00.000 1900-01-01 16:09:54.000 KIMKTAR    INSADR     US LIFE INS CO                
249                                     2522011                                 5866934400                              48237         MI     Oak Park             PO Box 37504                   N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2011-12-16 00:00:00.000 1900-01-01 08:37:38.000 KVANCAMP   2011-12-16 00:00:00.000 1900-01-01 08:37:05.000 KVANCAMP   INSADR     US LIFE INS CO                
249                                     3047475                                 8004224492                              06410         CT     Cheshire             PO Box 12009                   N      70106                                    1940-01-01 00:00:00.000 Q556526      2015-01-20 00:00:00.000 2015-01-20 00:00:00.000 1900-01-01 09:18:00.000 JDALE      2012-10-03 00:00:00.000 1900-01-01 15:29:37.000 KVANCAMP   INSADR     US LIFE INS CO                
250                                     526                                     8005318111                              78288         TX     San Antonio          PO Box 33490                   N      06126                             D      1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:37:18.000 KIMKTAR    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  USAA CASUALTY INS             
251                                     527                                     7320923                                 13503         NY     Utica                PO BOX 208 BUTTERFIELD S       N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 08:26:40.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZLOCAL 120 UTICA CARPENTERS   
252                                     528                                     8002741914                              13503         NY     Utica                PO BOX 530                     N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:37:40.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  INACTIVE UTICA MUTUAL INS     
253                                     529                                     0                                       13210         NY     Syracuse             A EDWARD IRVING AVE            N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2010-07-07 00:00:00.000 1900-01-01 09:37:47.000 JIMNPAV    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZVA. MC                       
254                                     530                                     3154767461                              13210         NY     Syracuse             800 IRVING AVE                 N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2010-07-07 00:00:00.000 1900-01-01 09:37:57.000 JIMNPAV    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZVETERANS ADMINISTRATION      
255                                     86308                                   8004224492                              06721         CT     Waterbury            PO Box 1471                    N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:38:09.000 KIMKTAR    2000-01-04 00:00:00.000 1900-01-01 13:56:15.000 KERLNOD    ADRMASTRG  VOLUNTARY BENEFITS INT'L      
255                                     957014                                  8009953569                              65804         MO     Springfield          1736 E Sunshine Ste 200        N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 13:03:17.000 KIMKTAR    2008-07-25 00:00:00.000 1900-01-01 13:02:52.000 ACHAVEZ    ADRMASTRG  VOLUNTARY BENEFITS INT'L      
255                                     1377188                                 8003711633                              52733         IA     Clinton              PO Box 2979                    N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-09-24 00:00:00.000 1900-01-01 14:49:39.000 AGARLAND   2009-09-24 00:00:00.000 1900-01-01 14:48:56.000 AGARLAND   INSADR     VOLUNTARY BENEFITS INT'L      
255                                     2141840                                 8002262371                              35902         AL     Gadsden              PO Box 349                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2011-04-12 00:00:00.000 1900-01-01 14:23:38.000 KIMKTAR    2011-04-12 00:00:00.000 1900-01-01 14:23:17.000 KIMKTAR    INSADR     VOLUNTARY BENEFITS INT'L      
255                                     2639983                                 8004224492                              06410         CT     Cheshire             PO Box 12009                   N      70106                                    1940-01-01 00:00:00.000 Q556530      2015-01-20 00:00:00.000 2015-01-20 00:00:00.000 1900-01-01 09:18:17.000 JDALE      2012-02-17 00:00:00.000 1900-01-01 09:19:16.000 KVANCAMP   INSADR     VOLUNTARY BENEFITS INT'L      
256                                     532                                     8008269781                              54402         WI     Wausau               PO Box 8014                    N      39026                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 08:40:45.000 KIMKTAR    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZWAUSAU INSURANCE COMPANY     
256                                     687                                     8003432737                              54402         WI     Wausau               PO Box 8032                    N      39026                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 11:46:08.000 KIMKTAR    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  ZWAUSAU INSURANCE COMPANY     
256                                     85903                                   8884593013                              54402         WI     Wausau               PO Box 8092                    N      39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 11:46:16.000 KIMKTAR    1999-08-30 00:00:00.000 1900-01-01 08:51:29.000 KATMRET    ADRMASTRG  ZWAUSAU INSURANCE COMPANY     
256                                     389437                                  8772331800                              54402         WI     Wausau               PO Box 8092                    N      39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:19:19.000 KIMKTAR    2004-11-30 00:00:00.000 1900-01-01 08:08:58.000 BAHBATT    ADRMASTRG  ZWAUSAU INSURANCE COMPANY     
256                                     390777                                  8772231800                              54402         WI     Wausau               PO Box 8014                    N      39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:19:22.000 KIMKTAR    2004-12-06 00:00:00.000 1900-01-01 15:42:09.000 BAHBATT    ADRMASTRG  ZWAUSAU INSURANCE COMPANY     
256                                     544995                                  8772331800                              54402         WI     Wausau               PO Box 8077                    N      39026                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 09:19:26.000 KIMKTAR    2006-07-12 00:00:00.000 1900-01-01 10:46:39.000 KIMKTAR    ADRMASTRG  ZWAUSAU INSURANCE COMPANY     
256                                     855900                                  8772331800                              81002         CO     Pueblo               PO Box 450                     N      06126                                    1940-01-01 00:00:00.000              1940-01-01 00:00:00.000 2009-07-31 00:00:00.000 1900-01-01 16:11:00.000 KIMKTAR    2008-03-19 00:00:00.000 1900-01-01 16:10:34.000 KIMKTAR    ADRMASTRG  ZWAUSAU INSURANCE COMPANY     
257                                     533                                     8164216151                              64141         MO     Kansas City          PO BOX 419397                  N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:39:52.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  Inactive WOODSMALL BENEFIT    
258                                     534                                     0                                       25332         WV     Charleston           PO BOX 3151                    N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:40:09.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  Inactive WORKERS COMPENSATION 
258                                     676                                     3154742970                              13204         NY     Syracuse             545 Richmond Ave               N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:40:05.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  Inactive WORKERS COMPENSATION 
258                                     677                                     3154284464                              13202         NY     Syracuse             E WASHINGTON ST                N      06126                                    1999-01-29 00:00:00.000              1999-01-29 00:00:00.000 2006-12-19 00:00:00.000 1900-01-01 09:40:01.000 BECKSCH    1999-01-29 00:00:00.000 1900-01-01 00:00:00.000 THDIANE    ADRMASTRG  Inactive WORKERS COMPENSATION 
